income,cost,label
4119024,2864506972,0
3987204,7999056762,2
3811496,3543450197,0
3636312,4423080775,0
4151992,3036212966,0
4010865,3675590768,0
3941825,5948153103,2
3362348,6742043771,2
3953353,6072022296,2
3895665,8401263822,1
2737195,6830851187,2
3780248,8084540112,2
3638207,4772774710,0
3704519,4510445877,0
3526492,4860428150,0
3650008,4014381363,0
3763693,8005081907,2
2958107,9446185799,1
3426833,9832191645,1
3629842,5876427712,2
3846333,5927950872,2
3113535,10662342605,1
3809779,8737440249,1
3431300,8306567636,2
3341219,6827466782,2
4474258,4711908827,0
4123551,10214099951,1
3495719,10125730201,1
3618346,6665178271,2
3624798,7079472253,2
3103345,6154768127,2
3327832,5472497064,0
3386329,8160761446,2
3668184,9033425847,1
4882069,5880059249,2
4514331,7083049104,2
4441487,7409365384,2
4082212,4460084949,0
3078700,4527875403,0
4300831,2493423463,0
3957022,1777804197,0
4259060,2860178048,0
3442638,7109261749,2
2462017,9427186737,1
2791413,10830783452,1
3021894,9672498365,1
3057710,2887394307,0
2846270,9234317784,1
2920891,3118447200,0
2771834,3074682171,0
3136999,7566304585,2
2992682,9155054932,1
2955699,7398410149,2
2927027,5622122172,2
2921124,7780065031,2
2765711,5384915610,0
2793380,2908162969,0
3140185,3039413980,0
3871784,9236670505,1
2708336,6707616148,2
2763221,9092476946,1
2762333,9270380699,1
2507037,7608384898,2
3262296,3729064513,0
2989151,7703981298,2
3861605,9510870830,1
3087288,7496252919,2
3040295,7612482142,2
3871712,1898294116,0
2968170,5480758356,0
3091178,6643591323,2
3096481,4160541370,0
3775563,2069897453,0
4087575,4008625463,0
3145172,6219710951,2
3200276,5514034171,0
4403255,4899591858,0
3743655,5959825170,2
3743808,1119379201,0
2861564,2464479080,0
2835216,2507313488,0
3070313,3499422522,0
2873556,4280515310,0
3293211,5743178437,2
3230604,7177180006,2
3784509,5569184626,2
3809320,4071513358,0
3485399,9021350430,1
3474315,7979293578,2
4154781,4008043821,0
3625690,6056439305,2
3461210,9446879271,1
3091484,6803667834,2
3112480,11387283997,1
2538429,10095150334,1
3501413,10013613969,1
3439488,6546225278,2
2973042,7128020790,2
3132137,7621174594,2
2536413,6540856105,2
3746918,5377957510,0
3523381,5725408812,2
3474968,5647992811,2
3502011,5774342731,2
3523571,6383865585,2
3390190,3009268425,0
3442675,6960342476,2
3507002,5052786790,0
3363433,5480117450,0
3460321,6196347098,2
3955936,5988464079,2
3936754,4406051433,0
3960866,6104816824,2
3431901,4559690971,0
3020386,9484421378,1
2844032,9045405590,1
3134832,8507273032,1
4005668,6475332784,2
4320867,5100795283,0
3152203,6778826444,2
2862523,9180314695,1
2937789,9876218410,1
3353179,8877223875,1
2958914,7608090478,2
2832221,10142805230,1
2891447,7860653265,2
2907041,7874496510,2
4031211,7138662030,2
4472493,7126274337,2
4440412,6461915267,2
4352570,3961167112,0
3650404,2504514537,0
3504888,7273757222,2
3531715,7817326085,2
3179722,8957960520,1
2872575,2981151096,0
3127477,6645495898,2
3742305,7890774384,2
3396331,5700943763,2
3279270,5604590144,2
4690188,4963015290,0
3326198,7912678259,2
2828023,4443321817,0
2913190,11805307149,3
2957225,8025138580,2
2980208,4273101067,0
4269595,6581646863,2
4497019,8585884010,1
4018226,7202776597,2
3843818,6045682006,2
4007226,4295811086,0
5050025,2781687076,0
4167052,6569478954,2
3085844,9153894376,1
3026615,9672619591,1
2843259,12907873256,3
2822293,9653657999,1
2994745,6208817786,2
3100036,9176960454,1
2974467,9342008987,1
2827447,9377487453,1
2915831,7094203700,2
2987286,6394506916,2
3998909,5272796283,0
3388774,5026830115,0
4461434,9052183678,1
4576005,4445715106,0
2900138,8873610180,1
2868717,9623202834,1
3087196,15883536679,3
3035519,12422516013,3
2968449,15283463191,3
2923842,12254776319,3
3146612,15921712829,3
2744324,4360418987,0
3584257,3971315123,0
2822582,3950912279,0
3261177,4902288123,0
3280783,5700950055,2
3573508,7911925868,2
3508461,7504564164,2
2989825,5506757930,0
3391406,4613768101,0
3476061,7753138413,2
2972472,5205843806,0
3029398,4143845327,0
3300648,5696370321,2
3301358,5532984316,0
3007109,7491666080,2
2913640,6792689292,2
3424495,5672890385,2
3270377,5278317427,0
4831989,9179990874,1
5094111,7653569127,2
4988615,8511362602,1
5391683,5962019561,2
4972332,8500262376,1
4756145,7274927501,2
5379616,6706641918,2
3964664,6727726189,2
4236515,6831065003,2
6010334,2169224572,0
3614269,6595281083,2
4446027,5970910311,2
3868107,5231498828,0
5572120,6092525894,2
5337658,7974066462,2
3278648,3677751617,0
3986659,1204131541,0
3234303,5010161159,0
2987937,4964264803,0
3034854,6198717695,2
2900853,6536671688,2
2989822,6769112160,2
2891253,9631098613,1
3271269,9117800241,1
3079520,6174580214,2
3173938,8330279427,1
2623827,4901006042,0
3657575,9837892488,1
5087135,5898299883,2
4349048,5413511228,0
4068206,7243224853,2
3729421,9069420444,1
3805157,9340932157,1
3552819,7776392064,2
3512161,8366576064,1
3364049,8991994601,1
3502684,7685601134,2
4425597,4813322596,0
3524607,4498596738,0
3648196,4912855891,0
3639521,3172815162,0
3437572,5832003760,2
4496041,3957637828,0
2588985,1988379160,0
2721894,4095443652,0
4094457,6690891297,2
4297472,4700972433,0
4460465,8755884098,1
3552154,3419186851,0
3402349,7501497793,2
3473604,6340107933,2
3632957,7548421936,2
3614212,7515280002,2
4831593,5733903623,2
3808084,6992133265,2
4292197,6363028397,2
4225895,3019853637,0
3640534,10701799682,1
3678698,7696948845,2
4902248,8296673432,2
4945371,5628248405,2
4979023,5501766126,0
5319014,4277343090,0
3680500,6701811275,2
3720745,8054943432,2
3706405,5730603377,2
3607070,6329653283,2
3500337,7012672371,2
3669364,4695453673,0
4271702,6863309334,2
5462408,5060630672,0
4666178,8176733241,2
4633839,10859853227,1
3120914,7657887689,2
3904455,10242411268,1
4602955,5368720468,0
3971120,4429991422,0
3879472,4723473646,0
3920712,4503124041,0
3407949,5698566380,2
4143075,3593029204,0
4331218,1738078834,0
4191382,4353738368,0
3638891,7158090810,2
3674639,11710355385,3
3789427,11448902950,1
3999672,9062872165,1
3307661,8049559835,2
3730070,4083353685,0
3058916,3883394428,0
4459713,4745622588,0
3880811,7404701055,2
3966147,7288205519,2
4066481,5878917028,2
3350014,5166648102,0
4082863,8163906022,2
3548698,7747540637,2
4355345,7460198319,2
3588105,7509448469,2
2630437,7062444944,2
3125684,7297079036,2
3945666,7283057389,2
2900594,6773913984,2
2675420,9210937617,1
3228079,9784802929,1
4183362,6236301335,2
3432112,6036375115,2
3578758,4772553379,0
3194498,8621604693,1
3381020,6706042566,2
3505498,6068686889,2
3314495,7220533552,2
3484021,13346475439,3
3152727,10202686380,1
3379484,5335848255,0
3139577,5415761114,0
2796798,5008764044,0
3342806,10510540805,1
3187240,7860519876,2
3244980,6728433240,2
3576043,7261878924,2
3544949,8009720032,2
2590847,9382892036,1
3102933,5381297787,0
3202656,8546298637,1
3147308,6177928417,2
2802507,5753926825,2
3404851,5144595364,0
3706742,8448017645,1
3273947,8963134352,1
3104858,9305361231,1
3062873,8031480338,2
2714966,10561586086,1
3479832,8753678672,1
2616111,8694388107,1
3677367,11091938897,1
4209991,3901672945,0
3073555,10223200515,1
3851143,6333946858,2
3163551,9436120672,1
3648841,8446742051,1
3329465,9180186208,1
3473501,8829912670,1
3717829,6986409254,2
3296614,9740047143,1
3034383,7305391829,2
3422244,7136866607,2
3363729,4917016809,0
3631458,4812784824,0
3486018,6739995452,2
3275984,4304777962,0
3827011,9397752743,1
3840499,3520207039,0
3297402,6976879273,2
3281663,5582534978,2
4047444,3239686930,0
4058994,5240750499,0
2501194,7829464977,2
3598979,4743371931,0
2675677,5809736048,2
3544808,2688775894,0
3174328,8876086597,1
3083147,6967793508,2
3643028,5217667261,0
3134124,6898776434,2
3534232,3262293253,0
3193257,1486024884,0
3537828,4393204201,0
3180128,3876071343,0
3279536,6233329334,2
2587896,5676205887,2
3179167,8839478031,1
2852702,6784557218,2
3098571,8045083476,2
3459168,6760155268,2
3022516,7713220636,2
2944447,8742710952,1
2868449,8377532217,1
2939357,8624062162,1
2903342,7070382163,2
4245550,3606074952,0
3123489,7679699657,2
3635199,5984213966,2
2670131,5111376164,0
3593495,6794163527,2
3661173,6320438325,2
3184112,7010682752,2
2821753,5698038139,2
2985057,5449713507,0
3347811,7593396035,2
2800448,7091688973,2
2810781,5673033492,2
3126337,4844783542,0
3867782,6344231593,2
2880269,6391382040,2
2872671,7599989291,2
2856985,7392162581,2
3277328,7042495695,2
3259519,9740382918,1
2863408,8469179561,1
3078843,7842575945,2
3159442,9680769948,1
3710705,9698132975,1
3942641,7119797913,2
4077372,9086799564,1
4406590,7493992239,2
2672649,7487362360,2
3324748,5340234089,0
2571824,2890773520,0
2957580,5571183010,2
3384548,7086716293,2
3022326,8210628055,2
2742752,6125808625,2
4052260,5792644605,2
3143087,7299539023,2
2898965,5211720687,0
3311677,5861067710,2
3685133,6525285668,2
2596960,8278510430,2
3842421,5187560502,0
3685545,6693770580,2
3988811,6592809845,2
3762152,7932955118,2
4078851,3896978520,0
3792492,4079712368,0
3807769,6173772739,2
3743336,8611757581,1
3400416,4394313535,0
3495550,6761111483,2
3843947,3608416906,0
4178337,5039729850,0
4183832,3990622468,0
4294990,5783286505,2
3962880,7602710051,2
2705884,1581588086,0
4043948,8211061118,2
4084299,3417366319,0
3217495,6628497287,2
3588108,5282118034,0
3201163,6440294130,2
3002748,5315982400,0
3885079,3310807688,0
3512927,1614173272,0
3574834,6194189119,2
4300712,5193323434,0
3807526,6139166494,2
3224142,5935141588,2
3791196,5403221429,0
3281014,7160734547,2
4563725,5641375608,2
2966957,5507828661,0
3289333,4729692899,0
4521315,11602590060,3
4131835,3345635942,0
4166845,3753744158,0
3889000,3864524231,0
3037353,4520338118,0
4077668,4408254342,0
4116146,6014185860,2
3270624,6672068851,2
3727914,8230601803,2
3134533,2539007176,0
3160056,2691216253,0
3131667,5326342126,0
4505990,3986733207,0
4388978,6133542927,2
3266549,7550203762,2
3975786,6391690684,2
3268456,6989259723,2
3680844,7709697083,2
3270850,6845591733,2
2988144,7820670715,2
4625001,5750271777,2
2984760,6212787557,2
2998805,6841544035,2
3202721,7200801676,2
2981532,5043751956,0
2630171,8479057884,1
3333048,6873286754,2
3514118,9161280555,1
3455170,9589308714,1
3363819,9753475009,1
2949923,9918837745,1
2970310,7511965881,2
3666355,7562596422,2
2854571,11400679820,1
3039449,9552541236,1
3126842,8409490168,1
3084124,8724604159,1
3116348,9177398365,1
3133628,7772203736,2
3306642,8582043176,1
3095066,6657548925,2
3119139,5098978513,0
2968831,8934385790,1
3904794,6226997813,2
3727739,10289477839,1
3552128,6283142153,2
3065683,6349954254,2
3007123,6695539326,2
2930326,8276206940,2
3344927,8109705240,2
3362132,9760717031,1
3520760,10285577319,1
2973110,9189514758,1
2891992,10145734212,1
3156001,7138343472,2
3790266,6943588801,2
3610170,3524923669,0
2758738,12708801163,3
2939596,9338247567,1
3001400,8250961470,2
3548784,12044636738,3
3847772,7430272091,2
3561407,10041467645,1
3883949,8978393346,1
3655525,5659028746,2
3184569,7488376787,2
3600056,7582893257,2
3218617,8103417753,2
3260723,3158705763,0
3180536,3516550608,0
2615050,5673489766,2
3961949,5292016284,0
3559733,4361337414,0
4397873,4190859490,0
3922377,4104282519,0
3934235,6107497804,2
3418819,8704690974,1
3686886,8047138219,2
3110251,8231920968,2
3265434,3542549512,0
3158309,5781868068,2
3844853,6589301106,2
3827212,6722849033,2
3826006,5083904889,0
3503032,5493814700,0
3590895,5725317540,2
3507324,4140416517,0
3642948,11282607058,1
3219791,6122164436,2
4059206,3049383353,0
2630203,4873876657,0
3968847,6004115081,2
3694130,6422193057,2
3273436,7359620832,2
3029408,8466944475,1
3234856,5025157559,0
3642419,7104924310,2
3486122,7352741144,2
3748634,4192441530,0
3802945,5747338658,2
3828246,6767079618,2
2931727,5387382798,0
2918404,4499811188,0
3513110,6308777588,2
4025099,5419459949,0
3508015,6676699298,2
3579337,7995238639,2
3753079,7065860184,2
3594403,8897823032,1
3736573,9860113383,1
3274350,6519134024,2
2891286,3662772363,0
3708423,4898949518,0
4046404,4169557892,0
3298183,9614720555,1
3241595,8627021193,1
3094490,8418784672,1
4479427,7994753213,2
3127896,7678541742,2
3321190,6949960636,2
3341878,6995444982,2
3316505,11138772892,1
3253771,8092420686,2
3006629,9116588569,1
3166287,8170337283,2
3181367,8731810251,1
5774885,5390297306,0
4897613,10043237942,1
3300638,8430358874,1
3446727,6054820436,2
3695659,10030989602,1
3145439,7305684237,2
4366062,4657927570,0
3897883,8271945802,2
3944455,8709658473,1
3846910,9411882327,1
3805962,8204795952,2
4396384,11089270645,1
3240641,6891245374,2
3979094,9865541320,1
4716907,8500923613,1
4677309,10102195684,1
2887523,8654358187,1
2845973,5878432012,2
3230033,8418592026,1
3128412,7513251109,2
2977411,5092515366,0
3083400,7638404160,2
3122167,10405100768,1
4779357,9993369315,1
3236014,9645271900,1
2712647,6220196778,2
2860087,7855074069,2
2707613,2832981841,0
3243736,6882911708,2
5272331,6078985407,2
4856147,4955652802,0
3630048,6416306414,2
4609274,8218606024,2
3302554,6542145746,2
2986541,9130222505,1
3783544,6434983152,2
3665910,5111821879,0
3539969,4972346476,0
4516018,8196162184,2
3834090,7106428271,2
4057444,3957665615,0
3296554,3646408634,0
4279894,1986232259,0
3495630,5344687374,0
3577584,5668501682,2
4226948,3438381929,0
3802240,2192730352,0
2771826,3308083901,0
4541828,7167979030,2
3584254,7962720592,2
3731743,4666109376,0
3808444,5802503371,2
3775249,4327973085,0
3457249,4550871555,0
3813936,8804854618,1
3524133,5893604278,2
3471996,4465711025,0
4428236,5339017001,0
4810540,8377813158,1
4091487,2986584601,0
3855322,6678770471,2
3591134,4595519116,0
3644233,5189270441,0
4131017,4114301879,0
4038551,7174600333,2
4300057,7550924072,2
4389997,6126958223,2
4451911,8132357306,2
3462650,7668178940,2
4228645,7096566864,2
4212157,6683754043,2
5430278,2311664680,0
2823302,1664673317,0
4850968,4192621368,0
4812581,3464345821,0
4812657,2833695075,0
3629948,2831261855,0
5454886,1431919772,0
3749557,6532925624,2
3076403,7259176652,2
2964010,11148165480,1
3345195,6684147761,2
3550095,4870168105,0
4214001,10989633989,1
4731157,4499703674,0
3661074,6989180185,2
4177105,6221549963,2
4928652,4105460202,0
4507521,5115340393,0
4684797,5321734377,0
4548085,6664525355,2
4257470,9609924436,1
3389253,7409666296,2
3663692,10351573633,1
3153532,7233237089,2
3379181,6663853105,2
6027211,5992975650,2
4732730,4077780117,0
4141889,6311845499,2
3240791,6932039581,2
4222100,5143026061,0
4284987,4950676355,0
3389872,3954298128,0
3364272,4007919046,0
4873168,5306344900,0
6498251,3187444469,0
3851718,6348574023,2
4692341,1901697065,0
3351130,3064739376,0
4020191,2464637361,0
4849645,1862898697,0
5023264,2091093066,0
4257999,7251142980,2
3997193,6050496408,2
3277496,5421910970,0
2841670,402490353,0
2644814,81452111,0
4078764,6130274040,2
3400992,5977102411,2
3380142,6235342079,2
3673732,7948680828,2
3929310,8446879459,1
3275698,4786262646,0
3842065,5708250495,2
4320503,6674866293,2
3161005,7232033338,2
4080569,4498965690,0
3319100,4342165681,0
5420871,5376510186,0
5068458,4275566377,0
4986919,4960581265,0
3495331,8829797251,1
3452074,6960376239,2
3256530,5975429625,2
4728478,4428938552,0
3521246,7410479230,2
3232077,7044314708,2
3327363,3160324990,0
3623010,822719811,0
3944223,4653305070,0
3305827,5251558380,0
3237638,3002726537,0
3076495,1983470606,0
3866806,3974588640,0
3124750,5156309335,0
4337427,3191630352,0
4602855,2053525309,0
4546803,2139493825,0
4180746,2123256521,0
4132867,2905109143,0
4878031,3002124027,0
3434732,4328260897,0
3369754,2357127210,0
3914598,4294008327,0
3889111,2853440192,0
3657314,11658089515,3
3631724,10104940478,1
3517608,7416936886,2
3436715,3354724220,0
4062998,7027813965,2
3807629,7502758905,2
3631695,10949015831,1
3685072,10406174460,1
3381498,9576102371,1
3204322,10313939900,1
3296240,6098191223,2
3291147,12528315073,3
3249033,10229028058,1
3092274,7600039102,2
3754480,6044805694,2
3584698,7233540611,2
3849375,6145636785,2
4596468,4585852124,0
4435687,8662273496,1
4145256,9300148148,1
3560648,8102516720,2
3499078,10679792171,1
3560282,8865797540,1
3296507,6118446300,2
3492131,9099925903,1
4257948,14005066851,3
4203508,4701155292,0
4258675,8912496320,1
3439491,4980996760,0
4141716,8524523827,1
3342076,9125650886,1
3538159,9127614708,1
3263807,9241720986,1
4057344,8053635387,2
5094367,2603911486,0
3143912,4195317614,0
5030508,4855468804,0
3165324,13025597770,3
3249110,11093316399,1
3184447,13179490938,3
4775405,2652571659,0
4170210,5126504957,0
4063841,9731255503,1
3653044,5299092705,0
3296612,8424635064,1
4946372,12222203592,3
4631764,8499107482,1
3414489,11895224405,3
5573312,9368804774,1
5676531,7000403983,2
4337064,9831851841,1
4326957,9546391738,1
4390868,9923238942,1
3857995,7930488630,2
4613078,12589504872,3
4862467,13252095025,3
4917103,20946345024,3
3631401,10616243654,1
4730846,11076621037,1
3849559,12823397066,3
4161289,9910190177,1
3832904,8777751850,1
3132558,13578282996,3
3370385,13154364747,3
2619401,13024138207,3
3208885,14958305032,3
3584876,12500823432,3
5343066,12303633779,3
3177271,11951357009,3
4851808,10076284984,1
3177110,9388161183,1
5932551,9645343896,1
3611038,9236129976,1
5671085,7638552222,2
5027036,4547078526,0
4569840,2433310815,0
4070891,10591363913,1
3773839,10842984463,1
5806536,8518910577,1
5455258,4897155803,0
5130945,8440219390,1
5381630,5880141815,2
3497663,6128251087,2
5333247,6033436109,2
4842748,4464474846,0
5563644,10402044848,1
5263525,5601916101,2
4816408,9284102858,1
4844970,12749556061,3
5343166,10175433086,1
6600296,12197293635,3
7370415,9242167798,1
5270120,6109131160,2
5917584,10546060190,1
4387947,5724605745,2
5639816,5401685850,0
4780432,8165705650,2
4363973,7573957399,2
5981047,7324511966,2
6014329,2551872743,0
6275190,3306482171,0
4869545,4143469218,0
4126266,3405490073,0
4172252,3777505664,0
3939775,4496832642,0
3941721,4763340860,0
6205747,11818257106,3
3770279,6199204005,2
5321936,9211739993,1
5591393,5932133217,2
4597432,7694512096,2
3989036,4761393790,0
3888470,5403894331,0
3290949,7996362414,2
3484763,9834793984,1
3663930,7115472257,2
3454846,5262128239,0
5631936,9137663501,1
4585829,4018637074,0
3614020,6527289972,2
3572117,6978300152,2
3501733,7474898769,2
4444580,3978746969,0
4093432,7520725572,2
3325006,8988005434,1
5104191,10806677255,1
5131273,8393419348,1
5306580,7297870594,2
6061360,4402154167,0
5158318,8843534022,1
4652711,10908137991,1
4644681,7469241937,2
3582535,12694272139,3
4148386,11615983727,3
3492746,5978091009,2
5058578,9626798262,1
4115935,13426828669,3
6298187,8416988731,1
4596971,9635307476,1
5558945,8466117010,1
4973289,8257103515,2
4460682,9512870477,1
2985339,8534599932,1
5536619,3601660139,0
5693945,4618147631,0
6126128,5477587997,0
5964012,7798345086,2
5476435,9607141837,1
5519696,6250315357,2
5865284,4221408301,0
3963982,6345265719,2
3609557,3590853546,0
4943386,5814683016,2
3501007,8348345501,1
3625418,7030620776,2
5592354,5291596259,0
5468628,9150587833,1
5026640,10782710167,1
3927595,5347806386,0
3656742,8132107307,2
5864218,4603821501,0
5979635,5623984003,2
6060723,5430191331,0
6058034,8615038464,1
3672585,5282124975,0
5228798,5298161499,0
5118749,2713355510,0
3149048,10069775571,1
2750572,5012181951,0
3093822,4926934095,0
3839780,5092598483,0
2799570,8009970106,2
3001218,7253137694,2
3557089,10892687216,1
3672633,8704299432,1
4395248,9670390265,1
3360742,10158457675,1
3643748,8986642503,1
3446675,12468386122,3
3797501,8892578067,1
3221989,5388496976,0
3039814,7053872954,2
3737993,6722754237,2
3718970,8329314918,1
3900205,9065977068,1
3922895,8987793693,1
2916905,9151214884,1
3163388,7159987827,2
3228697,5174893794,0
2944036,5785502483,2
2624127,7300157120,2
3048311,5278037645,0
2727123,7330385797,2
3519259,7938922868,2
3776183,6853439187,2
2669427,8506762157,1
4255181,5141313010,0
3094025,6462508220,2
3868717,11006819767,1
3418895,9522927218,1
3521556,9221278966,1
2946176,5818641051,2
2677214,5777913739,2
3336808,6333297894,2
3635642,5932018642,2
3512258,4791748358,0
3773760,7964701866,2
3953164,5490965740,0
4153656,5780141015,2
3766664,7734253698,2
3844096,7850675869,2
3376533,6157208539,2
3170203,6872534008,2
3013428,7724927318,2
3224290,6540938753,2
3865975,6715870282,2
3434184,3686052452,0
3148555,6350261282,2
3264478,5886272365,2
3297760,6288038275,2
3462112,6095750056,2
3422488,5412239619,0
3700497,8482506079,1
3689173,10030944760,1
3372406,8544961669,1
3814143,7910915103,2
3070453,8635881899,1
4121330,7342135295,2
3921642,7097785381,2
3067959,7856118486,2
3136062,6569468630,2
3957600,4436212909,0
3791044,4969347721,0
2840529,7112353826,2
3520471,7885658485,2
4260439,6388675807,2
4447502,5478933261,0
3541440,7104332108,2
3897091,7753902682,2
3714576,5142215638,0
3541434,6159762253,2
4246230,5935315663,2
4442830,9072681732,1
4510212,10665470891,1
3564091,8215468066,2
4451841,3891525152,0
4422948,2926550609,0
4933207,3107768041,0
4459402,4832295093,0
4860289,5841993634,2
4449781,4992205005,0
4354784,7285003519,2
4561768,5622382913,2
3760200,9548541648,1
4076280,9189887691,1
4699362,5740439378,2
4596092,4160605185,0
4318719,7957139010,2
3619259,8588083722,1
4868058,8034799621,2
5037384,8407696174,1
3381465,9815575126,1
3803758,10313819605,1
4085693,7884497724,2
4046813,9773511525,1
4438365,5035952892,0
4463420,6808679414,2
3602139,8866378271,1
4984589,7858877630,2
4924925,10010570700,1
4737528,8344586459,1
4539116,8794588864,1
4498958,6706911246,2
4489140,7293161673,2
3830297,8749532083,1
3767290,8927011536,1
3565774,6772452167,2
3776592,8565223490,1
2713173,8546161999,1
3843008,5314146334,0
3776559,5186061704,0
3567574,4741819244,0
3467874,6275123676,2
3219012,7487246981,2
3207613,6834725036,2
4115139,2864506972,0
4134281,7999056762,2
3858539,3543450197,0
3624258,4423080775,0
4161462,3036212966,0
4006586,3675590768,0
3926697,5948153103,2
3397513,6742043771,2
4026243,6072022296,2
3997071,8401263822,1
2779432,6830851187,2
3829408,8084540112,2
3725676,4772774710,0
3769615,4510445877,0
3604656,4860428150,0
3633113,4014381363,0
3808885,8005081907,2
2935659,9446185799,1
3438541,9832191645,1
3724464,5876427712,2
3956385,5927950872,2
3236038,10662342605,1
3859647,8737440249,1
3476841,8306567636,2
3324099,6827466782,2
4469579,4711908827,0
4176907,10214099951,1
3554342,10125730201,1
3679970,6665178271,2
3711639,7079472253,2
3119826,6154768127,2
3354817,5472497064,0
3395345,8160761446,2
3694812,9033425847,1
4918950,5880059249,2
4541512,7083049104,2
4510044,7409365384,2
4136455,4460084949,0
3083675,4527875403,0
4370088,2493423463,0
3986277,1777804197,0
4276356,2860178048,0
3482070,7109261749,2
2440519,9427186737,1
2795306,10830783452,1
3064590,9672498365,1
3115249,2887394307,0
2895074,9234317784,1
3028643,3118447200,0
2860666,3074682171,0
3193394,7566304585,2
2974681,9155054932,1
2962847,7398410149,2
2917641,5622122172,2
2953158,7780065031,2
2663666,5384915610,0
2743331,2908162969,0
3128242,3039413980,0
3923528,9236670505,1
2799170,6707616148,2
2775011,9092476946,1
2766291,9270380699,1
2532418,7608384898,2
3281568,3729064513,0
2997182,7703981298,2
3903606,9510870830,1
3164369,7496252919,2
3134791,7612482142,2
3904462,1898294116,0
2989518,5480758356,0
3130448,6643591323,2
3099460,4160541370,0
3834895,2069897453,0
4164749,4008625463,0
3209558,6219710951,2
3243249,5514034171,0
4507331,4899591858,0
3794631,5959825170,2
3833991,1119379201,0
2892098,2464479080,0
2880913,2507313488,0
3116915,3499422522,0
2880617,4280515310,0
3271551,5743178437,2
3248288,7177180006,2
3809222,5569184626,2
3854377,4071513358,0
3477572,9021350430,1
3480476,7979293578,2
4258254,4008043821,0
3681686,6056439305,2
3502312,9446879271,1
3066628,6803667834,2
3110143,11387283997,1
2539108,10095150334,1
3556626,10013613969,1
3480747,6546225278,2
2973285,7128020790,2
3129128,7621174594,2
2502543,6540856105,2
3760216,5377957510,0
3601478,5725408812,2
3473906,5647992811,2
3468982,5774342731,2
3514335,6383865585,2
3435986,3009268425,0
3485468,6960342476,2
3446448,5052786790,0
3354885,5480117450,0
3509133,6196347098,2
3948354,5988464079,2
3984494,4406051433,0
3975618,6104816824,2
3454923,4559690971,0
3035362,9484421378,1
2863522,9045405590,1
3144193,8507273032,1
4060141,6475332784,2
4379469,5100795283,0
3082625,6778826444,2
2853809,9180314695,1
2939401,9876218410,1
3400234,8877223875,1
2932567,7608090478,2
2779267,10142805230,1
2855191,7860653265,2
2916772,7874496510,2
3999031,7138662030,2
4494764,7126274337,2
4452354,6461915267,2
4457272,3961167112,0
3685640,2504514537,0
3538943,7273757222,2
3589674,7817326085,2
3215885,8957960520,1
2867642,2981151096,0
3122838,6645495898,2
3743268,7890774384,2
3414525,5700943763,2
3310293,5604590144,2
4767500,4963015290,0
3365892,7912678259,2
2831718,4443321817,0
2876196,11805307149,3
3451215,8025138580,2
2975193,4273101067,0
4357083,6581646863,2
4545059,8585884010,1
4086933,7202776597,2
3865018,6045682006,2
4044249,4295811086,0
5088724,2781687076,0
4239043,6569478954,2
3117099,9153894376,1
3069922,9672619591,1
2856947,12907873256,3
2829102,9653657999,1
3005766,6208817786,2
3104260,9176960454,1
3013935,9342008987,1
3405796,9377487453,1
2925026,7094203700,2
2965394,6394506916,2
4073760,5272796283,0
3462290,5026830115,0
4463922,9052183678,1
4584493,4445715106,0
2946085,8873610180,1
2847915,9623202834,1
3105511,15883536679,3
3011789,12422516013,3
3001871,15283463191,3
2957084,12254776319,3
3192158,15921712829,3
2789330,4360418987,0
3617571,3971315123,0
2895250,3950912279,0
3274249,4902288123,0
3327081,5700950055,2
3557915,7911925868,2
3517957,7504564164,2
3088536,5506757930,0
3412715,4613768101,0
3419491,7753138413,2
2923837,5205843806,0
3070806,4143845327,0
3320307,5696370321,2
3317540,5532984316,0
3021031,7491666080,2
3370884,6792689292,2
3453443,5672890385,2
3322887,5278317427,0
4882116,9179990874,1
5148207,7653569127,2
4910718,8511362602,1
5402622,5962019561,2
4993403,8500262376,1
4857760,7274927501,2
5419405,6706641918,2
4043076,6727726189,2
4312295,6831065003,2
6080675,2169224572,0
3654911,6595281083,2
4477353,5970910311,2
3872184,5231498828,0
5620996,6092525894,2
5499132,7974066462,2
3273098,3677751617,0
4064165,1204131541,0
3279738,5010161159,0
2999255,4964264803,0
3062026,6198717695,2
2903055,6536671688,2
2987591,6769112160,2
2919148,9631098613,1
3329507,9117800241,1
3079733,6174580214,2
3168845,8330279427,1
2596339,4901006042,0
3677450,9837892488,1
5058769,5898299883,2
4360053,5413511228,0
4038779,7243224853,2
3818089,9069420444,1
3760886,9340932157,1
3552687,7776392064,2
3515446,8366576064,1
3365695,8991994601,1
3489117,7685601134,2
4321865,4813322596,0
3535908,4498596738,0
3713772,4912855891,0
3630555,3172815162,0
3389608,5832003760,2
4484890,3957637828,0
2567418,1988379160,0
2721019,4095443652,0
4137222,6690891297,2
4360223,4700972433,0
4501306,8755884098,1
3671310,3419186851,0
3508616,7501497793,2
3416102,6340107933,2
3681905,7548421936,2
3636401,7515280002,2
4822258,5733903623,2
3789127,6992133265,2
4336527,6363028397,2
4235647,3019853637,0
3602405,10701799682,1
3683283,7696948845,2
4498278,8296673432,2
5002160,5628248405,2
4645155,5501766126,0
5322395,4277343090,0
3603938,6701811275,2
3674974,8054943432,2
3670391,5730603377,2
3551382,6329653283,2
3473892,7012672371,2
3730096,4695453673,0
4264303,6863309334,2
